source_dataset,fold,split_type,task_id,impl_index,char_lev_raw,char_lev_norm,token_lev_raw,token_lev_norm,ast_changed_nodes,ast_norm_ratio,codebert_cosine,unixcoder_cosine
phase2/s8_single_logical,0,test,BigCodeBench/141,3,51,0.1085106382978723,4,0.0373831775700934,2,0.0084033613445378,0.9887404441833496,0.9680325984954834
phase2/s8_single_logical,0,test,BigCodeBench/143,1,172,0.3065953654188948,1,0.0091743119266055,2,0.008,0.9951729774475098,0.9839643239974976
phase2/s8_single_logical,0,test,BigCodeBench/143,2,172,0.3065953654188948,1,0.0091743119266055,2,0.008,0.9942753314971924,0.9835659265518188
phase2/s8_single_logical,0,test,BigCodeBench/143,3,172,0.3065953654188948,1,0.0091743119266055,2,0.008,0.9942534565925598,0.9837251901626588
phase2/s8_single_logical,0,test,BigCodeBench/157,1,152,0.3576470588235294,9,0.1285714285714285,9,0.0588235294117647,0.9918513894081116,0.9702666997909546
phase2/s8_single_logical,0,test,BigCodeBench/157,2,137,0.3223529411764705,4,0.0555555555555555,4,0.0246913580246913,0.9925019145011902,0.9672374725341796
phase2/s8_single_logical,0,test,BigCodeBench/157,3,135,0.3176470588235294,4,0.0547945205479452,2,0.0121951219512195,0.9924432039260864,0.9717785120010376
phase2/s8_single_logical,0,test,BigCodeBench/166,1,10,0.0204918032786885,3,0.0405405405405405,4,0.021505376344086,0.9976470470428468,0.9893826246261596
phase2/s8_single_logical,0,test,BigCodeBench/166,2,40,0.081967213114754,7,0.0945945945945946,8,0.0449438202247191,0.9964389801025392,0.9930979013442992
phase2/s8_single_logical,0,test,BigCodeBench/166,3,30,0.0614754098360655,10,0.1351351351351351,10,0.0568181818181818,0.9974082708358764,0.9810451865196228
phase2/s8_single_logical,0,test,BigCodeBench/169,1,13,0.0276008492569002,5,0.0434782608695652,2,0.008,0.998154640197754,0.9775383472442628
phase2/s8_single_logical,0,test,BigCodeBench/169,2,13,0.0276008492569002,5,0.0434782608695652,2,0.008,0.998005986213684,0.9769256711006165
phase2/s8_single_logical,0,test,BigCodeBench/169,3,13,0.0276008492569002,5,0.0434782608695652,2,0.008,0.9982484579086304,0.9774346351623536
phase2/s8_single_logical,0,test,BigCodeBench/182,1,6,0.0147420147420147,2,0.0219780219780219,2,0.01,0.9978713393211364,0.972343921661377
phase2/s8_single_logical,0,test,BigCodeBench/182,2,6,0.0147420147420147,2,0.0219780219780219,2,0.01,0.998063325881958,0.9757137894630432
phase2/s8_single_logical,0,test,BigCodeBench/182,3,6,0.0147420147420147,2,0.0219780219780219,2,0.01,0.998063862323761,0.9750120043754578
phase2/s8_single_logical,0,test,BigCodeBench/193,1,240,0.1777777777777777,1,0.0028735632183908,2,0.0027322404371584,0.990890383720398,0.9857227206230164
phase2/s8_single_logical,0,test,BigCodeBench/193,2,240,0.1777777777777777,1,0.0028735632183908,2,0.0027322404371584,0.9906634092330932,0.9857171773910522
