source_dataset,fold,split_type,task_id,impl_index,char_lev_raw,char_lev_norm,token_lev_raw,token_lev_norm,ast_changed_nodes,ast_norm_ratio,codebert_cosine,unixcoder_cosine
phase2/s6_timeout_only,0,validate,BigCodeBench/1113,1,35,0.0815850815850815,9,0.1046511627906976,6,0.0344827586206896,0.9990473985671996,0.97738379240036
phase2/s6_timeout_only,0,test,BigCodeBench/13,1,193,0.1740306582506763,2,0.0108108108108108,2,0.0052631578947368,0.9985538721084596,0.9559730291366576
phase2/s6_timeout_only,0,test,BigCodeBench/13,2,188,0.169522091974752,2,0.0108108108108108,2,0.0052631578947368,0.9982029795646667,0.9584110379219056
phase2/s6_timeout_only,0,test,BigCodeBench/13,3,199,0.1794409377817853,2,0.0108108108108108,2,0.0052631578947368,0.9980446100234984,0.965836226940155
phase2/s6_timeout_only,0,test,BigCodeBench/14,1,68,0.1133333333333333,3,0.0265486725663716,3,0.0127659574468085,0.9986157417297364,0.986974835395813
phase2/s6_timeout_only,0,test,BigCodeBench/14,2,69,0.115,3,0.0265486725663716,3,0.0128755364806866,0.9981420040130616,0.9918774366378784
phase2/s6_timeout_only,0,test,BigCodeBench/14,3,173,0.2883333333333333,24,0.2123893805309734,22,0.1037735849056603,0.9930599927902222,0.9909024238586426
phase2/s6_timeout_only,0,test,BigCodeBench/15,1,168,0.1804511278195488,3,0.0192307692307692,2,0.005813953488372,0.99812912940979,0.9347951412200928
phase2/s6_timeout_only,0,test,BigCodeBench/15,2,168,0.1804511278195488,3,0.0192307692307692,3,0.008695652173913,0.996870458126068,0.9280640482902528
phase2/s6_timeout_only,0,test,BigCodeBench/15,3,172,0.1847475832438238,3,0.0192307692307692,3,0.0087463556851311,0.9983723163604736,0.936805546283722
phase2/s6_timeout_only,0,test,BigCodeBench/16,1,9,0.0176817288801571,2,0.0196078431372549,2,0.0086206896551724,0.9988563060760498,0.9929934740066528
phase2/s6_timeout_only,0,test,BigCodeBench/16,2,16,0.0314341846758349,2,0.0198019801980198,3,0.0131004366812227,0.9974557161331176,0.9806516766548156
phase2/s6_timeout_only,0,test,BigCodeBench/16,3,15,0.0294695481335952,2,0.0198019801980198,3,0.0129870129870129,0.998495638370514,0.99355286359787
phase2/s6_timeout_only,0,test,BigCodeBench/17,1,100,0.17825311942959,7,0.0786516853932584,2,0.0106382978723404,0.9974383115768432,0.9762334227561952
phase2/s6_timeout_only,0,test,BigCodeBench/17,2,98,0.1746880570409982,6,0.0681818181818181,3,0.0158730158730158,0.9976611733436584,0.9781389236450196
phase2/s6_timeout_only,0,test,BigCodeBench/17,3,97,0.1729055258467023,7,0.0786516853932584,2,0.0106382978723404,0.9972344040870668,0.9750048518180848
phase2/s6_timeout_only,0,test,BigCodeBench/18,1,83,0.1019656019656019,5,0.0357142857142857,3,0.0099009900990099,0.9983694553375244,0.9662256836891174
phase2/s6_timeout_only,0,test,BigCodeBench/18,2,89,0.1093366093366093,5,0.0357142857142857,3,0.0098360655737704,0.9981690049171448,0.9591458439826964
phase2/s6_timeout_only,0,test,BigCodeBench/18,3,85,0.1044226044226044,7,0.0489510489510489,2,0.0065359477124183,0.9983459711074828,0.9519678354263306
phase2/s6_timeout_only,0,test,BigCodeBench/20,1,83,0.3007246376811594,8,0.1428571428571428,3,0.0229007633587786,0.9949816465377808,0.9032117128372192
phase2/s6_timeout_only,0,test,BigCodeBench/20,2,86,0.3115942028985507,8,0.1428571428571428,3,0.0229007633587786,0.993078589439392,0.9005914330482483
phase2/s6_timeout_only,0,test,BigCodeBench/20,3,83,0.3007246376811594,11,0.1833333333333333,3,0.0222222222222222,0.9968788027763368,0.8961668014526367
phase2/s6_timeout_only,0,test,BigCodeBench/21,1,14,0.0440251572327044,4,0.0588235294117647,3,0.0196078431372549,0.9968516230583192,0.9960004687309264
phase2/s6_timeout_only,0,test,BigCodeBench/21,2,13,0.040880503144654,3,0.044776119402985,2,0.0131578947368421,0.9962633848190308,0.9886084794998168
phase2/s6_timeout_only,0,test,BigCodeBench/21,3,19,0.0597484276729559,1,0.015625,3,0.0198675496688741,0.9971798062324524,0.9891359806060792
phase2/s6_timeout_only,0,test,BigCodeBench/22,1,4,0.0224719101123595,1,0.0232558139534883,2,0.0188679245283018,0.9986944198608398,0.9662447571754456
phase2/s6_timeout_only,0,test,BigCodeBench/22,2,5,0.0280898876404494,1,0.0232558139534883,2,0.0188679245283018,0.9976378679275512,0.967784345149994
phase2/s6_timeout_only,0,test,BigCodeBench/22,3,5,0.0280898876404494,2,0.0444444444444444,3,0.0275229357798165,0.9959633350372314,0.9867796301841736
phase2/s6_timeout_only,0,test,BigCodeBench/26,1,13,0.0710382513661202,1,0.0263157894736842,3,0.0352941176470588,0.9976390600204468,0.960595726966858
phase2/s6_timeout_only,0,test,BigCodeBench/26,2,7,0.0382513661202185,4,0.0952380952380952,3,0.0337078651685393,0.9954530000686646,0.9815248847007751
phase2/s6_timeout_only,0,test,BigCodeBench/26,3,15,0.081967213114754,1,0.0263157894736842,3,0.0352941176470588,0.9972947239875792,0.9621026515960692
phase2/s6_timeout_only,0,test,BigCodeBench/27,1,179,0.4917582417582417,1,0.0232558139534883,3,0.0303030303030303,0.987725019454956,0.8586224317550659
phase2/s6_timeout_only,0,test,BigCodeBench/27,2,176,0.4835164835164835,1,0.0232558139534883,3,0.0303030303030303,0.9858850836753844,0.8902499675750732
